Name,GUID,UUID,Description
CLERIC_GRUUMSH,c3743bdd-3653-47fb-8a5c-d8489d7a1be0,c3743bdd-3653-47fb-5c8a-48d87a9de01b,Player or NPC is cleric of Gruumsh.
CLERIC_HELM,6c28eba6-f46c-4755-9e4e-0223e64f7d72,6c28eba6-f46c-4755-4e9e-23024fe6727d,Player or NPC is cleric of Helm.
CLERIC_ILMATER,838e9a70-94fc-4bcf-850a-19be5247a43b,838e9a70-94fc-4bcf-0a85-be1947523ba4,Player or NPC is cleric of Ilmater.
CLERIC_KELEMVOR,a01efcc1-9e2f-4438-956b-b448cbf73bde,a01efcc1-9e2f-4438-6b95-48b4f7cbde3b,Player or NPC is cleric of Kelemvor.
CLERIC_LADUGUER,4276e5a0-f6b3-4f4e-8836-4cd8b0cade2f,4276e5a0-f6b3-4f4e-3688-d84ccab02fde,Player or NPC is cleric of Laduguer.
CLERIC_LATHANDER,6e31b516-92fc-4526-b1cd-92516e02cf86,6e31b516-92fc-4526-cdb1-5192026e86cf,Player or NPC is cleric of Lathander.
CLERIC_LOLTH,7aee9e55-ecb4-4cdc-804d-1ec20d07efc5,7aee9e55-ecb4-4cdc-4d80-c21e070dc5ef,Player or NPC is cleric of Lolth.
CLERIC_MIELIKKI,5ce73ec6-be80-4853-ad3c-12149d71e07e,5ce73ec6-be80-4853-3cad-1412719d7ee0,Player or NPC is cleric of Mielikki.
CLERIC_MORADIN,3ce8734c-440c-43f8-b0f4-079d69e7eb33,3ce8734c-440c-43f8-f4b0-9d07e76933eb,Player or NPC is cleric of Moradin.
CLERIC_MYRKUL,7ea36792-21e5-4ea9-9544-de276651c376,7ea36792-21e5-4ea9-4495-27de516676c3,Player or NPC is cleric of Myrkul.
CLERIC_MYSTRA,90de46bd-9f0c-4c2f-9505-56063b31b360,90de46bd-9f0c-4c2f-0595-0656313b60b3,Player or NPC is cleric of Mystra.
CLERIC_NEUTRAL,2947a463-3c45-4a70-959a-3e81a943ab92,2947a463-3c45-4a70-9a95-813e43a992ab,Player is a cleric of a neutral-aligned deity.
CLERIC_OGHMA,9fbbedb6-c485-4c6b-94b7-c7d7592223b3,9fbbedb6-c485-4c6b-b794-d7c72259b323,Player or NPC is cleric of Oghma.
CLERIC_SELUNE,10b2a53c-3eb0-451c-8057-0f1cc9e62a4d,10b2a53c-3eb0-451c-5780-1c0fe6c94d2a,Player or NPC is cleric of Selune.
CLERIC_SHAR,0d1d64b8-70d6-4702-8643-be348b0f3fc6,0d1d64b8-70d6-4702-4386-34be0f8bc63f,Player or NPC is cleric of Shar.
CLERIC_TALOS,da25a7cc-066d-43dc-8f1e-74c17cd0d589,da25a7cc-066d-43dc-1e8f-c174d07c89d5,Player or NPC is cleric of Talos.
CLERIC_TEMPUS,31d96353-a4b8-4abf-9cce-f7a9174e65da,31d96353-a4b8-4abf-ce9c-a9f74e17da65,Player or NPC is cleric of Tempus.
CLERIC_TIAMAT,4cd1c7f7-7a8c-421a-87dc-687c4eefd683,4cd1c7f7-7a8c-421a-dc87-7c68ef4e83d6,Player or NPC is cleric of Tiamat.
CLERIC_TYMORA,edc085f7-63f8-4bb0-b60c-b68c92b67708,edc085f7-63f8-4bb0-0cb6-8cb6b6920877,Player or NPC is cleric of Tymora.
CLERIC_TYR,16657b43-323e-4eee-8982-77338229444b,16657b43-323e-4eee-8289-337729824b44,Player or NPC is cleric of Tyr.
CLERIC_VLAAKITH,91b2d344-fce8-48b3-a83d-9688cbddb1b8,91b2d344-fce8-48b3-3da8-8896ddcbb8b1,Player or NPC is cleric of Vlaakith.
CLERIC_YONDALLA,dc005135-7eee-4406-a46e-9535e7412422,dc005135-7eee-4406-6ea4-359541e72224,Player or NPC is cleric of Yondalla.
CLOAKER_PHASM_SPAWN_HELPER,67861b17-bf46-4fa8-8f55-de1216cbec26,67861b17-bf46-4fa8-558f-12decb1626ec,To determine where the first Cloaker Phantasm will spawn.
CLOAKER_PHASM_SPAWN_HELPER2,c17ccab2-439c-4893-92a2-aa697db90661,c17ccab2-439c-4893-a292-69aab97d6106,To determine where the second Cloaker Phantasm will spawn.
CLOAKER_PHASM_SPAWN_HELPER3,86fb6653-9c6e-4b9b-8355-03d9cc99b477,86fb6653-9c6e-4b9b-5583-d90399cc77b4,To determine where the third Cloaker Phantasm will spawn.
CLOISTERED_STRAY,9a839349-e128-4b92-aee6-b2b8a311fd7a,9a839349-e128-4b92-e6ae-b8b211a37afd,
COATING,354041e2-72d7-422d-ae75-aa0ac22d5ebd,354041e2-72d7-422d-75ae-0aaa2dc2bd5e,
COMBAT_FALLBACK_AD_MUTE,c2ac7224-9157-446e-b909-4c01c53025f5,c2ac7224-9157-446e-09b9-014c30c5f525,
COMBAT_FORMATIONTACTICS,adb71c5b-0f7d-44bf-9d34-6912d014578a,adb71c5b-0f7d-44bf-349d-126914d08a57,This tag will govern who can benefit from Formation Tactics (Guards% Flaming Fist...)
COMBAT_GOBLINKING,406d4f64-8713-4d6c-a498-abe40e9ec6c1,406d4f64-8713-4d6c-98a4-e4ab9e0ec1c6,This tag allows Dror Ragzlin's allies to cast healing spells upon him - and only upon him.
COMBAT_PACKTACTICS,6e046250-7aa6-4a81-897f-e6cf3f208e5c,6e046250-7aa6-4a81-7f89-cfe6203f5c8e,This tag will govern who can benefit from Pack Tactics (Hyenas% Zhentarim fighters...)
COMBATPORTAL,bde69893-ee8d-4327-aa58-075e40ce1e05,bde69893-ee8d-4327-58aa-5e07ce40051e,Specifies which portals or teleporters the NPCs can use during COMBAT.
COMPREHEND_LANGUAGES,1d6e36a6-d757-449b-8040-2af3f1a99c3a,1d6e36a6-d757-449b-4080-f32aa9f13a9c,Able to read any languages
CONSTRUCT,22e5209c-eaeb-40dc-b6ef-a371794110c2,22e5209c-eaeb-40dc-efb6-71a34179c210,Type Tag for Construct-type monsters
CONSUMABLE,4d79b277-97f0-4227-a780-7a14fb9827fc,4d79b277-97f0-4227-80a7-147a98fbfc27,Food or drink
CONTROL_UNDEAD_IMMUNE,9be69f6b-a5a9-4b84-ad7e-cd3a420fb81f,9be69f6b-a5a9-4b84-7ead-3acd0f421fb8,
CORELLONLARETHIAN,575b3b3c-4a5b-44d5-868f-0c6875f95568,575b3b3c-4a5b-44d5-8f86-680cf9756855,Player or NPC worships Corellon Larethian.
CORPSE_PILE,b4ddc9cf-e406-47bb-aa77-0a1a603cdd2b,b4ddc9cf-e406-47bb-77aa-1a0a3c602bdd,| Can be a target for Animate Dead |
CORPSE_SPOKEN,249ba319-6652-47ec-9f31-ef5be55429c3,249ba319-6652-47ec-319f-5bef54e5c329,| Has been the target of speak with dead|
COW,e9b781b3-40af-4d43-856c-e98b0694764c,e9b781b3-40af-4d43-6c85-8be994064c76,Species tag
CRAB,757ee779-e15e-4663-8a56-ab8929f56c02,757ee779-e15e-4663-568a-89abf529026c,Species tag
CRE_ASTRALPRISON_SPOKETODAISY,4c0924fc-5a3e-435b-8d1d-cd2e70968e54,4c0924fc-5a3e-435b-1d8d-2ecd9670548e,
CREATURE_SPORE_SERVANT,e45d5440-4a29-42e1-845d-890ae8e82a63,e45d5440-4a29-42e1-5d84-0a89e8e8632a,This character has been reanimated by myconid spores and is now an undead spore servant.
CRIMINAL,74ed9de3-fff5-419a-949b-18bd5e17944e,74ed9de3-fff5-419a-9b94-bd18175e4e94,|You are an experienced criminal with a history of breaking the law. You have spent a lot of time among other criminals and still have contacts within the criminal underworld.|
CROCODILE,a7e489d1-cfe5-44c3-9eb8-a60cd89ff71a,a7e489d1-cfe5-44c3-b89e-0ca69fd81af7,Species tag
CROWDSYS_ITEM,421e9ec8-03d2-47eb-a6ca-db7aa30ab7c4,421e9ec8-03d2-47eb-caa6-7adb0aa3c4b7,Tag that is set on certien Items to make them counted in the crowd system
CROWDSYS_NPC,1274ffab-2fa2-4d6f-801e-751664ceb771,1274ffab-2fa2-4d6f-1e80-1675ce6471b7,Tag for disturbance/crime reactions by crowd system NPCs
CUSTOM_BURN_VFX,3e1e0629-2ded-4e27-8cbd-a6e92d3d3ed1,3e1e0629-2ded-4e27-bd8c-e9a63d2dd13e,
DAISY_DESIRETRACK,8f815f65-6fe5-4671-8e2b-63575e1f2e88,8f815f65-6fe5-4671-2b8e-57631f5e882e,
DAISY_FEARTRACK,c1400eed-4e63-4cb6-8ae1-f616505fda1a,c1400eed-4e63-4cb6-e18a-16f65f501ada,
DAISY_FEMALE,17c2405e-5771-4150-ad00-b1ef8d1dd5ae,17c2405e-5771-4150-00ad-efb11d8daed5,|Daisy female gender|
DAISY_FEMALE_VOICE,3549f056-0826-45ee-a8ae-351449b70fe3,3549f056-0826-45ee-aea8-1435b749e30f,Internal tag that should never display-- player selected daisy's female voice
DAISY_MALE,807af8f5-0183-42d9-8d40-6e93d5236cc2,807af8f5-0183-42d9-408d-936e23d5c26c,|Daisy male gender|
DAISY_MALE_VOICE,799118d3-901c-41cc-8f99-25326d23c649,799118d3-901c-41cc-998f-3225236d49c6,Does not dispaly; internal tag to mark the player has chosen Daisy's male voice
DAISY_NEUTRAL,3caea564-7be7-4f04-ad3c-05f4ebee3926,3caea564-7be7-4f04-3cad-f405eeeb2639,
DAISY_REASONTRACK,6ea65c6d-3172-4478-9530-b74cbdcbb870,6ea65c6d-3172-4478-3095-4cb7cbbd70b8,
DARK_JUSTICIAR,4e4e26e8-9bbf-4913-93c7-c55972a6d051,4e4e26e8-9bbf-4913-c793-59c5a67251d0,Character is a Dark Justiciar of Shar
DARK_URGE,fe825e69-1569-471f-9b3f-28fd3b929683,fe825e69-1569-471f-3f9b-fd28923b8396,|Dark Urge origin tag.|
DEAD_SPEAKER,72de9ad8-bd70-4b1f-be9d-2551c5bd8837,72de9ad8-bd70-4b1f-9dbe-5125bdc53788,| A Tag to mark dead spekers in a dialog|
DEBUG,b8d357e9-afe5-487d-b6c0-1fbcc22d3a92,b8d357e9-afe5-487d-c0b6-bc1f2dc2923a,Tag for skipping certain challenges
DECLUTTER,7c601918-966e-45b1-8684-6b82a2066a99,7c601918-966e-45b1-8486-826b06a2996a,
DEEP_WATER_CHASM,fb59fa11-9bd3-4af4-a81d-b5ad1882102e,fb59fa11-9bd3-4af4-1da8-adb582182e10,
DEEPGNOME,2bbc3217-3d8c-46e6-b599-a0f1c9063f9a,2bbc3217-3d8c-46e6-99b5-f1a006c99a3f,|Deep Gnome|
DEEPROTHE,bba2bcc8-eb3c-435d-97dd-f522ec43ee67,bba2bcc8-eb3c-435d-dd97-22f543ec67ee,
DEER,f1a7354a-c38f-4d89-af73-a38403e1f9d3,f1a7354a-c38f-4d89-73af-84a3e103d3f9,Species tag
DEFEATED,f0020818-86f1-4ee9-a5a9-9ace9ecc9010,f0020818-86f1-4ee9-a9a5-ce9acc9e1090,
DEMON,9a187721-0588-4f3c-ba9c-bff4989001b9,9a187721-0588-4f3c-9cba-f4bf9098b901,Demonic creatures
DEN_HIDEOUTKID,52c6aff2-d34c-44f6-bc1e-2992b5cb9461,52c6aff2-d34c-44f6-1ebc-9229cbb56194,| React to DEN_ThieflingHideoutTrespass custom crime. |
DEN_KIDPROTECTOR,31e8b88d-a232-43d5-8cce-74c590fe23c8,31e8b88d-a232-43d5-ce8c-c574fe90c823,| React to Thiefling Hideout Crime. |
DETECTTHOUGHTS,7e0395f8-aa53-4549-9af3-e2d203d678ee,7e0395f8-aa53-4549-f39a-d2e2d603ee78,|Player has acces to Detect Thoughts (Either spell prepared and free spellslot or scroll available) | Also used in as Interal Speech indicator
DEVA,f3045a08-1739-4776-9d7b-6c52b55ba8a9,f3045a08-1739-4776-7b9d-526c5bb5a9a8,Deva
DEVIL,6abb4b64-51a7-4d63-9359-66f0047a6fe2,6abb4b64-51a7-4d63-5993-f0667a04e26f,|Tag for lawful evil fiends|
DIAMOND,c602daff-1e6b-45d3-a41d-e4ec332652f3,c602daff-1e6b-45d3-1da4-ece42633f352,
DIG,eccffef9-1e5e-44b8-b14c-2af0faeea423,eccffef9-1e5e-44b8-4cb1-f02aeefa23a4,
DINOSAUR,c485baa6-d363-462b-856d-d946b60aab61,c485baa6-d363-462b-6d85-46d90ab661ab,
DISABLE_WEAPON_EFFECTS,e0a85c7e-09d4-4395-948a-4ee272ad1953,e0a85c7e-09d4-4395-8a94-e24ead725319,Disables weapon effects on the tagged weapon
DISCOVERABLE,ebe17d12-23a8-4554-8bf4-20589d42ea52,ebe17d12-23a8-4554-f48b-5820429d52ea,
DISPLACER_BEAST,ba107054-6d0a-45de-93bc-06d72d4feeb3,ba107054-6d0a-45de-bc93-d7064f2db3ee,
DIVINE_INTERVENTION,0aa50ec5-f0a5-4a9d-a3c8-3ae49a37941e,0aa50ec5-f0a5-4a9d-c8a3-e43a379a1e94,
DIVINE_INTERVENTION_USED,37ad267f-7295-4c1e-9ca4-769c8c06441d,37ad267f-7295-4c1e-a49c-9c76068c1d44,
DJINNI,bf11285b-996d-4779-9273-d91e6d38860e,bf11285b-996d-4779-7392-1ed9386d0e86,|A tag for the Djinni.|
DO_NOT_TRANSLATE,e10d0262-f1fe-425d-9e45-8bff373731d7,e10d0262-f1fe-425d-459e-ff8b3737d731,Used to remove tagged node from loca translation - used for nodes featuring only string vars
DOG,35313c46-61b6-4e06-b054-ae84400a1890,35313c46-61b6-4e06-54b0-84ae0a409018,Subspecies Tag
DONOTUSE_COMPANION,2a4f9fcc-5891-4150-bf3f-a219e69a7f33,2a4f9fcc-5891-4150-3fbf-19a29ae6337f,Tagging possible companions and henchmen so that they put items on bottom bar like players.
DONT_DECLUTTER,b774a7ec-4c37-4223-9a03-2b321246cc55,b774a7ec-4c37-4223-039a-322b461255cc,This entity will not be decluttered (mostly done by camps)
DOUBLE_ALCHEMY,648a06ce-8eb0-4905-b4b8-6724df91a5f5,648a06ce-8eb0-4905-b8b4-246791dff5a5,
DOWNED_DISABLED,7095912e-fcb9-41dd-aec3-3cf7803e4b22,7095912e-fcb9-41dd-c3ae-f73c3e80224b,Does not become Downed
DRAGON,95748ad1-cda2-4c0c-a9b2-875899327693,95748ad1-cda2-4c0c-b2a9-588732999376,Type Tag for Dragon-type monsters
DRAGON_FLYPOINT_A,2f09de52-b7be-4e48-b8ff-7b15aeba1037,2f09de52-b7be-4e48-ffb8-157bbaae3710,
DRAGON_FLYPOINT_B,ff0b9ae6-43fe-4ace-8b47-c1e0a79e80c5,ff0b9ae6-43fe-4ace-478b-e0c19ea7c580,
DRAGONBORN,02e5e9ed-b6b2-4524-99cd-cb2bc84c754a,02e5e9ed-b6b2-4524-cd99-2bcb4cc84a75,Character looks like a dragonborn
DRINK,8e318736-9f62-458e-8fd0-463d0b298c05,8e318736-9f62-458e-d08f-3d46290b058c,Food/Consumable
DROWELF,a672ac1d-d088-451a-9537-3da4bf74466c,a672ac1d-d088-451a-3795-a43d74bf6c46,|Drow|
DROWHALFELF,4fa13243-199d-4c9a-b455-d844276a98f5,4fa13243-199d-4c9a-55b4-44d86a27f598,|Drow Half-Elf|
DRUID,44ac4317-4d38-4d28-80e2-94024c6e42f0,44ac4317-4d38-4d28-e280-02946e4cf042,A priest of the Old Faith% wielding the powers of nature and adopting animal forms.
DUERGARDWARF,78adf3cd-4741-47a8-94f6-f3d322432591,78adf3cd-4741-47a8-f694-d3f343229125,|Duergar|
DWARF,486a2562-31ae-437b-bf63-30393e18cbdd,486a2562-31ae-437b-63bf-3930183eddcb,|Dwarf|
EAGLE,85f98951-5d9f-4beb-9cb3-4828340ed23f,85f98951-5d9f-4beb-b39c-28480e343fd2,
EILISTRAEE,7cef166f-7766-4332-b9aa-d0d06fbca61e,7cef166f-7766-4332-aab9-d0d0bc6f1ea6,|Player or NPC chose Eilistraee.|
ELEMENTAL,196351e2-ff25-4e2b-8560-222ac6b94a54,196351e2-ff25-4e2b-6085-2a22b9c6544a,Type Tag for ELEMENTAL-type monsters
ELEMENTAL_AIR,b9413db4-f096-4232-ae21-33ca0ac856af,b9413db4-f096-4232-21ae-ca33c80aaf56,
ELEMENTAL_EARTH,ea959210-d136-454b-bc6a-8c153cb4efa6,ea959210-d136-454b-6abc-158cb43ca6ef,
ELEMENTAL_FIRE,4a12b219-8eae-471b-8f3b-c388da29fc1e,4a12b219-8eae-471b-3b8f-88c329da1efc,
ELEMENTAL_WATER,c7fdad4f-2953-4de8-8a4f-109e36ec3640,c7fdad4f-2953-4de8-4f8a-9e10ec364036,
ELF,351f4e42-1217-4c06-b47a-443dcf69b111,351f4e42-1217-4c06-7ab4-3d4469cf11b1,|Elf|
EMPEROR,234f357f-4b2b-4611-a225-52ef098b5fcc,234f357f-4b2b-4611-25a2-ef528b09cc5f,
END_CROWN_OF_KARSUS,f61a0325-1150-47b7-8702-b0f0d24107c8,f61a0325-1150-47b7-0287-f0b041d2c807,
Enemy,43ef091a-1e8c-4906-a4fd-229506e6bb41,43ef091a-1e8c-4906-fda4-9522e60641bb,
ENFORCE_ANALYSIS,3bd9cf0a-5512-4d6a-9da8-d15684ea0412,3bd9cf0a-5512-4d6a-a89d-56d1ea841204,Tag for characters that must be looked at by Treasure and Experience Analyser
ENTERTAINER,bd3cfefd-5fe2-47ea-bd3c-e99eaad9b714,bd3cfefd-5fe2-47ea-3cbd-9ee9d9aa14b7,|You know how to entrance% entertain% and inspire an audience. Your art is your life.|
ETTERCAP,ac54d665-f27c-4f14-8d4c-0df7a337a976,ac54d665-f27c-4f14-4c8d-f70d37a376a9,Species' tag
EXPLOSIVES,f6e89388-0e91-4e9d-b5b7-1d4938dda540,f6e89388-0e91-4e9d-b7b5-491ddd3840a5,Used to track all the smokepowder% runepowder and other explosive items.
EXTRA_ATTACK_BLOCKED,d0e9dcd3-d65c-4c43-933d-af3fd9c30fb0,d0e9dcd3-d65c-4c43-3d93-3fafc3d9b00f,A system tag to block Extra Attacks. Applied% for instance% to shadow-cursed undead in SCL.
FEMALE,3806477c-65a7-4100-9f92-be4c12c4fa4f,3806477c-65a7-4100-929f-4cbec4124ffa,
FEY,8cac055c-82dd-435c-9496-cf4c4b4581ab,8cac055c-82dd-435c-9694-4ccf454bab81,Type Tag for fey-type monsters
FIEND,44be2f5b-f27e-4665-86f1-49c5bfac54ab,44be2f5b-f27e-4665-f186-c549acbfab54,Type Tag for fiend-type monsters
FIGHTER,1ae7017c-4884-4a43-bc4a-742fa0d201c0,1ae7017c-4884-4a43-4abc-2f74d2a0c001,A master of martial combat% skilled with a variety of weapons and armour.
FIND_FAMILIAR,8713fda9-1855-42ef-8c54-a1e2d5a49194,8713fda9-1855-42ef-548c-e2a1a4d59491,
FIRBOLG,45759dc2-4d7a-4853-af73-50cfd412409b,45759dc2-4d7a-4853-73af-cf5012d49b40,Character looks like a firbolg
FISH,ec16c2d2-2943-41cf-9796-0439ef65b2cf,ec16c2d2-2943-41cf-9697-390465efcfb2,Food
FLESH_GOLEM,3fb78de4-190d-4ae4-b491-be89959fae56,3fb78de4-190d-4ae4-91b4-89be9f9556ae,Monster tag
FOLKHERO,9c38904c-4aed-4d22-9038-fc7d103aaed5,9c38904c-4aed-4d22-3890-7dfc3a10d5ae,|You have humble beginnings% but are destined for so much more. Already the people of your home village regard you as their champion% and your destiny calls you to stand against the tyrants and monsters that threaten the common folk everywhere.|
FOLLOWER,275cee8d-2c1a-4afc-b6a0-0ef6ed2b11ee,275cee8d-2c1a-4afc-a0b6-f60e2bedee11,Character is currently a follower in the player party.
FOOD,c86e0114-a5ab-48f6-b497-de321ebff577,c86e0114-a5ab-48f6-97b4-32debf1e77f5,Food/Consumable
FOR_GOBLINTRIBE,107e2c8a-8293-4650-9c9e-647ed66e1769,107e2c8a-8293-4650-9e9c-7e646ed66917,Goblin Tribe's generics tag. Used in a quest in the Forest
FORBIDDEN_FOR_SILENCE,ff5acb44-0a6e-435a-968a-586bd03dd611,ff5acb44-0a6e-435a-8a96-6b583dd011d6,|Items with this tag will create Vandalize crime if Silence is applied on them.|
FORBIDDENKNOWLEDGE,673cb6af-f12b-4d6e-abfa-1bb83cf4ce44,673cb6af-f12b-4d6e-faab-b81bf43c44ce,Earned by finishing the Tome of Thayan Necromancy. Will be relevant in later acts.
FORESTGNOME,09518377-4ea1-4ce2-b8e8-61477c26ebdd,09518377-4ea1-4ce2-e8b8-4761267cddeb,|Forest Gnome|
FRIGHTENED_ADV,6fea07d3-020d-413d-b467-9616a99d25ef,6fea07d3-020d-413d-67b4-16969da9ef25,Advantage on rolls against frightened statuses
FRIGHTENED_DISADV,ff464189-e5a7-4f53-bacb-8dd21c024350,ff464189-e5a7-4f53-cbba-d28d021c5043,
FROG,0976fc05-da0e-43ea-8978-5accef445e0f,0976fc05-da0e-43ea-7889-cc5a44ef0f5e,Species tag
FULL_CEREMORPH,3797bfc4-8004-4a19-9578-61ce0714cc0b,3797bfc4-8004-4a19-7895-ce6114070bcc,
FUNGUS,9ce24229-8350-49ee-bd8f-da34a08e8be6,9ce24229-8350-49ee-8fbd-34da8ea0e68b,
GALE,a3907be6-50c2-407e-b159-8c53f9a3418e,a3907be6-50c2-407e-59b1-538ca3f98e41,|Gale companion|
GARLGLITTERGOLD,4a4130a1-c96a-43e8-91cc-1e3959e50053,4a4130a1-c96a-43e8-cc91-391ee5595300,Player or NPC worships Garl Glittergold.
GASEOUS_FORM,22d7c29e-28d8-4126-ab03-8a7adbf98850,22d7c29e-28d8-4126-03ab-7a8af9db5088,
GASPIT,c39d6f8f-646e-485c-8d3f-df1ceb5afb87,c39d6f8f-646e-485c-3f8d-1cdf5aeb87fb,Object is a gaspit
GENASI,48d7b679-dffd-4f68-a306-adac19de8acf,48d7b679-dffd-4f68-06a3-acadde19cf8a,Character looks like a genasi
GENERIC,730e82f3-c067-44a4-985b-0dfe079d4fea,730e82f3-c067-44a4-5b98-fe0d9d07ea4f,|Generic origin|
GENITAL_PENIS,d27831df-2891-42e4-b615-ae555404918b,d27831df-2891-42e4-15b6-55ae04548b91,
GENITAL_VULVA,a0738fdf-ca0c-446f-a11d-6211ecac3291,a0738fdf-ca0c-446f-1da1-1162acec9132,
GHOST,3def9d73-7c73-487b-8111-d1df1dce076e,3def9d73-7c73-487b-1181-dfd1ce1d6e07,
GIANT,375bd683-249f-488e-8ada-4ea49df5540d,375bd683-249f-488e-da8a-a44ef59d0d54,Type Tag for giant-type monsters
GITHYANKI,677ffa76-2562-4217-873e-2253d4720ba4,677ffa76-2562-4217-3e87-532272d4a40b,Character looks like a githyanki
GLO_GENERIC_CULTIST,35e61bba-f575-4d24-a3d4-ac29ad9878f9,35e61bba-f575-4d24-d4a3-29ac98adf978,
GNOLL,1350164f-85e1-42f9-89c9-eb0c6703e890,1350164f-85e1-42f9-c989-0ceb036790e8,Species tag
GNOLL_FLESHGNAWER,0ef7a827-b872-4c8c-85f0-2a2b516439c4,0ef7a827-b872-4c8c-f085-2b2a6451c439,Monster tag
GNOLL_FLIND,fbc00bf9-4124-4dd1-922e-9e508e271af5,fbc00bf9-4124-4dd1-2e92-509e278ef51a,Monster tag
GNOME,1f0551f3-d769-47a9-b02b-5d3a8c51978c,1f0551f3-d769-47a9-2bb0-3a5d518c8c97,|Gnome|
GOBLIN,608597d9-bf00-4ede-aabe-767457280925,608597d9-bf00-4ede-beaa-747628572509,Species tag
GOBLIN_KID,88730ec2-439e-4172-95f4-b7f1875169fa,88730ec2-439e-4172-f495-f1b75187fa69,Behaviour Tag
GREMISHKA,8c0c7811-d944-4780-8e62-96f0911819e5,8c0c7811-d944-4780-628e-f0961891e519,Species Tag
GRENADE,fe0d86c3-a562-430e-a633-d8bf9bb27284,fe0d86c3-a562-430e-33a6-bfd8b29b8472,
GROVE_KEEPER,2af9b9be-be8e-406a-852e-2df1f8684f3d,2af9b9be-be8e-406a-2e85-f12d68f83d4f,
GRUUMSH,7ef33e10-bdb0-4268-833a-5da1e52aa26a,7ef33e10-bdb0-4268-3a83-a15d2ae56aa2,|Player or NPC chose Gruumsh.|
GUARD,0b52f35e-fb1f-4865-bcd2-5d21ef7343cd,0b52f35e-fb1f-4865-d2bc-215d73efcd43,Used In Generics
GUILD_ARTISAN,baf9fb0e-f535-40a0-bb78-3ec289d84e66,baf9fb0e-f535-40a0-78bb-c23ed889664e,
HAG,fe8308ce-d51c-4f41-a986-217a9c6dac5f,fe8308ce-d51c-4f41-86a9-7a216d9c5fac,Subtype Tag for hags
HAG_AIHELPER_CAGELEVER,28d93787-9cce-47bd-b111-8f0c483fbade,28d93787-9cce-47bd-11b1-0c8f3f48deba,
HAGEYED,c1f7de2b-7cc5-41bc-a723-011172bbc4ba,c1f7de2b-7cc5-41bc-23a7-1101bb72bac4,|This character's eye has been blinded by Auntie Ethel the Hag|
HALFELF,34317158-8e6e-45a2-bd1e-6604d82fdda2,34317158-8e6e-45a2-1ebd-04662fd8a2dd,|Half-Elf|
HALFLING,b99b6a5d-8445-44e4-ac58-81b2ee88aab1,b99b6a5d-8445-44e4-58ac-b28188eeb1aa,|Halfling|
HALFORC,3311a9a9-cdbc-4b05-9bf6-e02ba1fc72a3,3311a9a9-cdbc-4b05-f69b-2be0fca1a372,Player is a half-orc
HALSIN,b3af2048-9443-47eb-b643-b3b025c7af60,b3af2048-9443-47eb-43b6-b0b3c72560af,
HARPY,4ce54d09-192f-4090-a5fd-72b84c9400de,4ce54d09-192f-4090-fda5-b872944cde00,
HASSWDDIALOG,21be1053-c642-4081-b64b-56678ae11594,21be1053-c642-4081-4bb6-6756e18a9415,Character is interesting for purposes of Speak With Dead.
HAUNTED_ONE,ce00b3b6-238e-4524-851b-3d1f2d2b1189,ce00b3b6-238e-4524-1b85-1f3d2b2d8911,
HAV_HARPER_LYMN,c4a5a026-c1f1-474f-b8d6-8775946d825e,c4a5a026-c1f1-474f-d6b8-75876d945e82,Filters lines for Harper Lymn to reflect her specific speech pattern.
HEALING_POTION,1879a93d-2edf-4f54-85dd-81a3724d677f,1879a93d-2edf-4f54-dd85-a3814d727f67,Tags healing potions
HELM,c33d2cf7-1c8d-41ea-b4d9-4773778410f6,c33d2cf7-1c8d-41ea-d9b4-73478477f610,|Player or NPC chose Helm.|
HENCHMAN,bdf9490a-a51f-4995-96c2-e9da59e30253,bdf9490a-a51f-4995-c296-dae9e3595302,Recruited henchman
HERMIT,2fa3f042-2b50-41b2-8045-39ddd4421ca9,2fa3f042-2b50-41b2-4580-dd3942d4a91c,|You lived in seclusion -either in a sheltered community such as a monastery% or entirely alone- for a formative part of your life.|
HIGHELF,492c3200-1226-4114-bad1-f6b1ba737f3d,492c3200-1226-4114-d1ba-b1f673ba3d7f,|High Elf|
HIGHHALFELF,52b71dea-9d4e-402d-9700-fb9c360a44c9,52b71dea-9d4e-402d-0097-9cfb0a36c944,|High Half-Elf|
HILLDWARF,534098fa-601d-4f6e-8c4e-b3a8d4b1f141,534098fa-601d-4f6e-4e8c-a8b3b1d441f1,|Hill Dwarf|
HIT_PROXY,1b1a83c5-4fc9-488f-b4ed-0fcf844b1f5c,1b1a83c5-4fc9-488f-edb4-cf0f4b845c1f,
HOBGOBLIN,193938c4-ed1c-4648-af3f-f4b59152ec92,193938c4-ed1c-4648-3faf-b5f4529192ec,|Hobgoblin tag description|
HOOKHORROR,5e1d89d2-c7f6-49d2-8ed8-64b4ae7c4aba,5e1d89d2-c7f6-49d2-d88e-b4647caeba4a,
HUMAN,69fd1443-7686-4ca9-9516-72ec0b9d94d7,69fd1443-7686-4ca9-1695-ec729d0bd794,|Human|
HUMANOID,7fbed0d4-cabc-4a9d-804e-12ca6088a0a8,7fbed0d4-cabc-4a9d-4e80-ca128860a8a0,
HYENA,035128b6-9778-4aa7-8f5f-6623aa4bf4c6,035128b6-9778-4aa7-5f8f-23664baac6f4,Subspecies tag
IDENTITY_NEUTRAL,987da248-4855-40b8-9182-4ff04eb7c13d,987da248-4855-40b8-8291-f04fb74e3dc1,
